CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS 
COEN 10 (51271),Introduction to Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 11:45 AM - 12:50pm,SCDI 3302,"Musurlian, Angela Fontes",4.00
COEN 10 (51271),Introduction to Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 11:45 AM - 12:50pm,SCDI 3302,"Musurlian, Angela Fontes",4.00
COEN 10 (51271),Introduction to Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 11:45 AM - 12:50pm,SCDI 3302,"Musurlian, Angela Fontes",4.00
COEN 10 (51271),Introduction to Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 11:45 AM - 12:50pm,SCDI 3302,"Musurlian, Angela Fontes",4.00
COEN 10 (51271),Introduction to Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 11:45 AM - 12:50pm,SCDI 3302,"Musurlian, Angela Fontes",4.00
COEN 10 (51271),Introduction to Programming,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 11:45 AM - 12:50pm,SCDI 3302,"Musurlian, Angela Fontes",4.00
COEN 21 (51236),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,ALAM 104,TBA,4.00
COEN 21 (51236),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,ALAM 104,TBA,4.00
COEN 21 (51236),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,ALAM 104,TBA,4.00
COEN 21 (51236),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,ALAM 104,TBA,4.00
COEN 21 (51236),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,ALAM 104,TBA,4.00
COEN 21 (51236),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,ALAM 104,TBA,4.00
COEN 21 (51236),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,ALAM 104,TBA,4.00
COEN 21 (51237),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,TBA,4.00
COEN 21 (51237),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,TBA,4.00
COEN 21 (51237),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,TBA,4.00
COEN 21 (51237),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,TBA,4.00
COEN 21 (51237),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,TBA,4.00
COEN 21 (51237),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,TBA,4.00
COEN 21 (51237),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,TBA,4.00
COEN 21 (51235),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 10:30 AM - 11:35am,HEAFEY 129,"Tran, Dat Tien",4.00
COEN 21 (51235),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 10:30 AM - 11:35am,HEAFEY 129,"Tran, Dat Tien",4.00
COEN 21 (51235),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 10:30 AM - 11:35am,HEAFEY 129,"Tran, Dat Tien",4.00
COEN 21 (51235),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 10:30 AM - 11:35am,HEAFEY 129,"Tran, Dat Tien",4.00
COEN 21 (51235),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 10:30 AM - 11:35am,HEAFEY 129,"Tran, Dat Tien",4.00
COEN 21 (51235),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 10:30 AM - 11:35am,HEAFEY 129,"Tran, Dat Tien",4.00
COEN 21 (51235),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWF 10:30 AM - 11:35am,HEAFEY 129,"Tran, Dat Tien",4.00
COEN 21 (51506),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,SCDI 1301,"Kyrarini, Maria",4.00
COEN 21 (51506),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,SCDI 1301,"Kyrarini, Maria",4.00
COEN 21 (51506),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,SCDI 1301,"Kyrarini, Maria",4.00
COEN 21 (51506),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,SCDI 1301,"Kyrarini, Maria",4.00
COEN 21 (51506),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,SCDI 1301,"Kyrarini, Maria",4.00
COEN 21 (51506),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,SCDI 1301,"Kyrarini, Maria",4.00
COEN 21 (51506),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,SCDI 1301,"Kyrarini, Maria",4.00
COEN 21L (51238),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",M 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51238),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",M 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51238),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",M 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51238),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",M 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51238),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",M 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51238),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",M 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51238),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",M 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51239),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51239),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51239),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51239),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51239),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51239),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51239),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51241),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51241),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51241),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51241),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51241),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51241),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51241),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51242),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51242),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51242),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51242),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51242),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51242),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51242),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51507),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51507),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51507),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51507),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51507),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51507),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51507),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51240),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51240),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51240),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51240),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51240),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51240),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Yang, Hoeseok",1.00
COEN 21L (51240),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Yang, Hoeseok",1.00
COMM 12 (50023),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50023),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50023),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50023),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50023),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50023),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50023),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50041),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,KENNA 107,TBA,4.00
COMM 12 (50041),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,KENNA 107,TBA,4.00
COMM 12 (50041),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,KENNA 107,TBA,4.00
COMM 12 (50041),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,KENNA 107,TBA,4.00
COMM 12 (50041),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,KENNA 107,TBA,4.00
COMM 12 (50041),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,KENNA 107,TBA,4.00
COMM 12 (50041),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,KENNA 107,TBA,4.00
COMM 12 (50022),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50022),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50022),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50022),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50022),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50022),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,KENNA 107,"Pustelnik, Grant",4.00
COMM 12 (50022),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,KENNA 107,"Pustelnik, Grant",4.00
CSCI 10 (50286),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 01:00 PM - 2:05pm,SCDI 2302,"Shaghaghi, Navid",5.00
CSCI 10 (50286),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 01:00 PM - 2:05pm,SCDI 2302,"Shaghaghi, Navid",5.00
CSCI 10 (50286),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 01:00 PM - 2:05pm,SCDI 2302,"Shaghaghi, Navid",5.00
CSCI 10 (50286),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 01:00 PM - 2:05pm,SCDI 2302,"Shaghaghi, Navid",5.00
CSCI 10 (50286),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 01:00 PM - 2:05pm,SCDI 2302,"Shaghaghi, Navid",5.00
CSCI 10 (50286),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 01:00 PM - 2:05pm,SCDI 2302,"Shaghaghi, Navid",5.00
CSCI 10 (50286),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 01:00 PM - 2:05pm,SCDI 2302,"Shaghaghi, Navid",5.00
CSCI 10 Lab (50287),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 03:50 PM - 5:30pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50287),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 03:50 PM - 5:30pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50287),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 03:50 PM - 5:30pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50287),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 03:50 PM - 5:30pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50287),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 03:50 PM - 5:30pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50287),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 03:50 PM - 5:30pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50287),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 03:50 PM - 5:30pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50288),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 03:50 PM - 5:30pm,OCONR 109,TBA,N/A
CSCI 10 Lab (50288),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 03:50 PM - 5:30pm,OCONR 109,TBA,N/A
CSCI 10 Lab (50288),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 03:50 PM - 5:30pm,OCONR 109,TBA,N/A
CSCI 10 Lab (50288),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 03:50 PM - 5:30pm,OCONR 109,TBA,N/A
CSCI 10 Lab (50288),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 03:50 PM - 5:30pm,OCONR 109,TBA,N/A
CSCI 10 Lab (50288),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 03:50 PM - 5:30pm,OCONR 109,TBA,N/A
CSCI 10 Lab (50288),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 03:50 PM - 5:30pm,OCONR 109,TBA,N/A
CSCI 10 Lab (50289),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 05:40 PM - 7:20pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50289),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 05:40 PM - 7:20pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50289),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 05:40 PM - 7:20pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50289),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 05:40 PM - 7:20pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50289),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 05:40 PM - 7:20pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50289),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 05:40 PM - 7:20pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50289),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",T 05:40 PM - 7:20pm,OCONR 103,TBA,N/A
CSCI 10 Lab (50296),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 05:40 PM - 7:20pm,OCONR 209,TBA,N/A
CSCI 10 Lab (50296),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 05:40 PM - 7:20pm,OCONR 209,TBA,N/A
CSCI 10 Lab (50296),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 05:40 PM - 7:20pm,OCONR 209,TBA,N/A
CSCI 10 Lab (50296),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 05:40 PM - 7:20pm,OCONR 209,TBA,N/A
CSCI 10 Lab (50296),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 05:40 PM - 7:20pm,OCONR 209,TBA,N/A
CSCI 10 Lab (50296),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 05:40 PM - 7:20pm,OCONR 209,TBA,N/A
CSCI 10 Lab (50296),Intro to Computer Science Lab,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",R 05:40 PM - 7:20pm,OCONR 209,TBA,N/A
CSCI 10 (50284),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,OCONR 205,"Ghosh, Smita",5.00
CSCI 10 (50284),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,OCONR 205,"Ghosh, Smita",5.00
CSCI 10 (50284),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,OCONR 205,"Ghosh, Smita",5.00
CSCI 10 (50284),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,OCONR 205,"Ghosh, Smita",5.00
CSCI 10 (50284),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,OCONR 205,"Ghosh, Smita",5.00
CSCI 10 (50284),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,OCONR 205,"Ghosh, Smita",5.00
CSCI 10 (50284),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 09:15 AM - 10:20am,OCONR 205,"Ghosh, Smita",5.00
CSCI 10 (50285),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 10:30 AM - 11:35am,ALAM 103,"Linnell, Natalie Blake",5.00
CSCI 10 (50285),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 10:30 AM - 11:35am,ALAM 103,"Linnell, Natalie Blake",5.00
