CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS
ELEN 21 (46171),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (46171),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (46171),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (46171),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (46171),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (46171),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
ELEN 21L (46172),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (46172),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (46172),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (46172),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (46172),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (46172),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (46172),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ENVS 50 (46022),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ENVS 50 (46022),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ENVS 50 (46022),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ENVS 50 (46022),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ENVS 50 (46022),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ENVS 50 (46022),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ENVS 50 (46022),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ENVS 50 (46083),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ENVS 50 (46083),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ENVS 50 (46083),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ENVS 50 (46083),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ENVS 50 (46083),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ENVS 50 (46083),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ENVS 50 (46083),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
SOCI 49 (46054),"Tech, Social Media, & Society","Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:14 AM - 2:15am,ONLINE,"Robinson, Laura Caroline",4.00
SOCI 49 (46054),"Tech, Social Media, & Society","Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:14 AM - 2:15am,ONLINE,"Robinson, Laura Caroline",4.00
SOCI 49 (46054),"Tech, Social Media, & Society","Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:14 AM - 2:15am,ONLINE,"Robinson, Laura Caroline",4.00
SOCI 49 (46054),"Tech, Social Media, & Society","Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:14 AM - 2:15am,ONLINE,"Robinson, Laura Caroline",4.00
SOCI 49 (46054),"Tech, Social Media, & Society","Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:14 AM - 2:15am,ONLINE,"Robinson, Laura Caroline",4.00
SOCI 49 (46054),"Tech, Social Media, & Society","Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:14 AM - 2:15am,ONLINE,"Robinson, Laura Caroline",4.00
SOCI 49 (46054),"Tech, Social Media, & Society","Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:14 AM - 2:15am,ONLINE,"Robinson, Laura Caroline",4.00
SOCI 149 (46111),"Tech, Innovation, and Culture","Design Thinking (Pathway), Leading People, Org & Soc Chng (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:04 AM - 2:05am,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 149 (46111),"Tech, Innovation, and Culture","Design Thinking (Pathway), Leading People, Org & Soc Chng (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:04 AM - 2:05am,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 149 (46111),"Tech, Innovation, and Culture","Design Thinking (Pathway), Leading People, Org & Soc Chng (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:04 AM - 2:05am,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 149 (46111),"Tech, Innovation, and Culture","Design Thinking (Pathway), Leading People, Org & Soc Chng (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:04 AM - 2:05am,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 149 (46111),"Tech, Innovation, and Culture","Design Thinking (Pathway), Leading People, Org & Soc Chng (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:04 AM - 2:05am,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 149 (46111),"Tech, Innovation, and Culture","Design Thinking (Pathway), Leading People, Org & Soc Chng (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:04 AM - 2:05am,ONLINE,"Robinson, Laura Caroline",5.00
SOCI 149 (46111),"Tech, Innovation, and Culture","Design Thinking (Pathway), Leading People, Org & Soc Chng (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 02:04 AM - 2:05am,ONLINE,"Robinson, Laura Caroline",5.00
POLI 40 (46100),Politics of US Econ Policies,"Feeding the World (Pathway), Social Science",MWR 01:44 AM - 1:45am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 40 (46100),Politics of US Econ Policies,"Feeding the World (Pathway), Social Science",MWR 01:44 AM - 1:45am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 40 (46100),Politics of US Econ Policies,"Feeding the World (Pathway), Social Science",MWR 01:44 AM - 1:45am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 40 (46100),Politics of US Econ Policies,"Feeding the World (Pathway), Social Science",MWR 01:44 AM - 1:45am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 40 (46100),Politics of US Econ Policies,"Feeding the World (Pathway), Social Science",MWR 01:44 AM - 1:45am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 40 (46100),Politics of US Econ Policies,"Feeding the World (Pathway), Social Science",MWR 01:44 AM - 1:45am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 40 (46100),Politics of US Econ Policies,"Feeding the World (Pathway), Social Science",MWR 01:44 AM - 1:45am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
SOCI 134 (46055),Globalization & Inequality,"Feeding the World (Pathway), Gender, Globalization & Empire (Pathway), Leading People, Org & Soc Chng (Pathway), Cultures and Ideas 3",MWR 02:16 AM - 2:17am,ONLINE,"Chiaraluce, Cara Ann",5.00
SOCI 134 (46055),Globalization & Inequality,"Feeding the World (Pathway), Gender, Globalization & Empire (Pathway), Leading People, Org & Soc Chng (Pathway), Cultures and Ideas 3",MWR 02:16 AM - 2:17am,ONLINE,"Chiaraluce, Cara Ann",5.00
SOCI 134 (46055),Globalization & Inequality,"Feeding the World (Pathway), Gender, Globalization & Empire (Pathway), Leading People, Org & Soc Chng (Pathway), Cultures and Ideas 3",MWR 02:16 AM - 2:17am,ONLINE,"Chiaraluce, Cara Ann",5.00
SOCI 134 (46055),Globalization & Inequality,"Feeding the World (Pathway), Gender, Globalization & Empire (Pathway), Leading People, Org & Soc Chng (Pathway), Cultures and Ideas 3",MWR 02:16 AM - 2:17am,ONLINE,"Chiaraluce, Cara Ann",5.00
SOCI 134 (46055),Globalization & Inequality,"Feeding the World (Pathway), Gender, Globalization & Empire (Pathway), Leading People, Org & Soc Chng (Pathway), Cultures and Ideas 3",MWR 02:16 AM - 2:17am,ONLINE,"Chiaraluce, Cara Ann",5.00
SOCI 134 (46055),Globalization & Inequality,"Feeding the World (Pathway), Gender, Globalization & Empire (Pathway), Leading People, Org & Soc Chng (Pathway), Cultures and Ideas 3",MWR 02:16 AM - 2:17am,ONLINE,"Chiaraluce, Cara Ann",5.00
SOCI 134 (46055),Globalization & Inequality,"Feeding the World (Pathway), Gender, Globalization & Empire (Pathway), Leading People, Org & Soc Chng (Pathway), Cultures and Ideas 3",MWR 02:16 AM - 2:17am,ONLINE,"Chiaraluce, Cara Ann",5.00
ETHN 51 (46084),Intro to S Asian Exp in the US,"Gender, Globalization & Empire (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWR 01:24 AM - 1:25am,ONLINE,"Nanda, Aparajita",4.00
ETHN 51 (46084),Intro to S Asian Exp in the US,"Gender, Globalization & Empire (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWR 01:24 AM - 1:25am,ONLINE,"Nanda, Aparajita",4.00
ETHN 51 (46084),Intro to S Asian Exp in the US,"Gender, Globalization & Empire (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWR 01:24 AM - 1:25am,ONLINE,"Nanda, Aparajita",4.00
ETHN 51 (46084),Intro to S Asian Exp in the US,"Gender, Globalization & Empire (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWR 01:24 AM - 1:25am,ONLINE,"Nanda, Aparajita",4.00
ETHN 51 (46084),Intro to S Asian Exp in the US,"Gender, Globalization & Empire (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWR 01:24 AM - 1:25am,ONLINE,"Nanda, Aparajita",4.00
ETHN 51 (46084),Intro to S Asian Exp in the US,"Gender, Globalization & Empire (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWR 01:24 AM - 1:25am,ONLINE,"Nanda, Aparajita",4.00
ETHN 51 (46084),Intro to S Asian Exp in the US,"Gender, Globalization & Empire (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWR 01:24 AM - 1:25am,ONLINE,"Nanda, Aparajita",4.00
TESP 79 (46115),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46115),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46115),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46115),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46115),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46115),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46115),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46060),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46060),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46060),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46060),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46060),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46060),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
TESP 79 (46060),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46118),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46118),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46118),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46118),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46118),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46118),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46118),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:10 AM - 2:11am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46065),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46065),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46065),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46065),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46065),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46065),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
WGST 48 (46065),Women in Christian Tradition,"Gender, Sexuality & the Body (Pathway), Religion Theology & Culture 2",MWR 02:24 AM - 2:25am,ONLINE,"Barros, Pearl Maria",4.00
ARTH 24 (46005),From Damascus to Dubai,"Islamic Studies (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"DeMaria, Blake",4.00
ARTH 24 (46005),From Damascus to Dubai,"Islamic Studies (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"DeMaria, Blake",4.00
ARTH 24 (46005),From Damascus to Dubai,"Islamic Studies (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"DeMaria, Blake",4.00
ARTH 24 (46005),From Damascus to Dubai,"Islamic Studies (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"DeMaria, Blake",4.00
ARTH 24 (46005),From Damascus to Dubai,"Islamic Studies (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"DeMaria, Blake",4.00
ARTH 24 (46005),From Damascus to Dubai,"Islamic Studies (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"DeMaria, Blake",4.00
ARTH 24 (46005),From Damascus to Dubai,"Islamic Studies (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"DeMaria, Blake",4.00
RSOC 190 (46110),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",MWR 02:02 AM - 2:03am,ONLINE,"Karam, Clovis",5.00
RSOC 190 (46110),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",MWR 02:02 AM - 2:03am,ONLINE,"Karam, Clovis",5.00
RSOC 190 (46110),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",MWR 02:02 AM - 2:03am,ONLINE,"Karam, Clovis",5.00
RSOC 190 (46110),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",MWR 02:02 AM - 2:03am,ONLINE,"Karam, Clovis",5.00
RSOC 190 (46110),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",MWR 02:02 AM - 2:03am,ONLINE,"Karam, Clovis",5.00
RSOC 190 (46110),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",MWR 02:02 AM - 2:03am,ONLINE,"Karam, Clovis",5.00
RSOC 190 (46110),Islam: Reformation & Modernity,"Islamic Studies (Pathway), Politics & Religion (Pathway), Religion Theology & Culture 3",MWR 02:02 AM - 2:03am,ONLINE,"Karam, Clovis",5.00
SCTR 19 (46052),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWR 03:20 PM - 5:30pm,ONLINE,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (46052),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWR 03:20 PM - 5:30pm,ONLINE,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (46052),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWR 03:20 PM - 5:30pm,ONLINE,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (46052),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWR 03:20 PM - 5:30pm,ONLINE,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (46052),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWR 03:20 PM - 5:30pm,ONLINE,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (46052),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWR 03:20 PM - 5:30pm,ONLINE,"Chopra-McGowan, Cathleen",4.00
SCTR 19 (46052),Religions of the Book,"Islamic Studies (Pathway), Religion Theology & Culture 1",MWR 03:20 PM - 5:30pm,ONLINE,"Chopra-McGowan, Cathleen",4.00
ENGL 115 (46019),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",MWR 01:28 AM - 1:29am,ONLINE,"Lacrampe, Jean-Pierre G",5.00
ENGL 115 (46019),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",MWR 01:28 AM - 1:29am,ONLINE,"Lacrampe, Jean-Pierre G",5.00
ENGL 115 (46019),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",MWR 01:28 AM - 1:29am,ONLINE,"Lacrampe, Jean-Pierre G",5.00
ENGL 115 (46019),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",MWR 01:28 AM - 1:29am,ONLINE,"Lacrampe, Jean-Pierre G",5.00
ENGL 115 (46019),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",MWR 01:28 AM - 1:29am,ONLINE,"Lacrampe, Jean-Pierre G",5.00
ENGL 115 (46019),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",MWR 01:28 AM - 1:29am,ONLINE,"Lacrampe, Jean-Pierre G",5.00
ENGL 115 (46019),Argumentation,"Law & Social Justice (Pathway), Advanced Writing",MWR 01:28 AM - 1:29am,ONLINE,"Lacrampe, Jean-Pierre G",5.00
TESP 50 (46114),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWR 02:08 AM - 2:09am,ONLINE,"Schlesinger, Eugene Richard",4.00
TESP 50 (46114),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWR 02:08 AM - 2:09am,ONLINE,"Schlesinger, Eugene Richard",4.00
TESP 50 (46114),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWR 02:08 AM - 2:09am,ONLINE,"Schlesinger, Eugene Richard",4.00
TESP 50 (46114),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWR 02:08 AM - 2:09am,ONLINE,"Schlesinger, Eugene Richard",4.00
TESP 50 (46114),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWR 02:08 AM - 2:09am,ONLINE,"Schlesinger, Eugene Richard",4.00
TESP 50 (46114),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWR 02:08 AM - 2:09am,ONLINE,"Schlesinger, Eugene Richard",4.00
TESP 50 (46114),Catholic Theology: Foundations,"Paradigm Shifts (Pathway), Religion Theology & Culture 2",MWR 02:08 AM - 2:09am,ONLINE,"Schlesinger, Eugene Richard",4.00
TESP 124 (46116),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:12 AM - 2:13am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46116),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:12 AM - 2:13am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46116),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:12 AM - 2:13am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46116),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:12 AM - 2:13am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46116),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:12 AM - 2:13am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46116),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:12 AM - 2:13am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46116),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:12 AM - 2:13am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46063),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:30 AM - 2:31am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46063),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:30 AM - 2:31am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46063),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:30 AM - 2:31am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46063),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:30 AM - 2:31am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46063),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:30 AM - 2:31am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46063),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:30 AM - 2:31am,ONLINE,"Day, Maureen Kelley",5.00
TESP 124 (46063),Theology of Marriage,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:30 AM - 2:31am,ONLINE,"Day, Maureen Kelley",5.00
TESP 149 (46064),Radical Theology: Death of God,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:32 AM - 2:33am,ONLINE,"Giddings, Janet M",5.00
TESP 149 (46064),Radical Theology: Death of God,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:32 AM - 2:33am,ONLINE,"Giddings, Janet M",5.00
TESP 149 (46064),Radical Theology: Death of God,"Paradigm Shifts (Pathway), Religion Theology & Culture 3",MWR 02:32 AM - 2:33am,ONLINE,"Giddings, Janet M",5.00
